payment_event_id,transaction_id,event_sequence,event_type,status,currency,event_amount_minor,event_time
PEV-000012748,TXN-00004465,3,CAPTURED,RECORDED,THB,18187,2026-02-18 03:50:31
PEV-000012749,TXN-00004466,1,INITIATED,RECORDED,THB,5035,2026-02-20 05:12:38
PEV-000012750,TXN-00004466,2,DECLINED,RECORDED,THB,5035,2026-02-20 05:13:23
PEV-000012751,TXN-00004467,1,INITIATED,RECORDED,SGD,2745,2026-01-02 16:43:40
PEV-000012752,TXN-00004467,2,AUTHORIZED,RECORDED,SGD,2745,2026-01-02 16:44:25
PEV-000012753,TXN-00004467,3,CAPTURED,RECORDED,SGD,2745,2026-01-02 16:45:10
PEV-000012754,TXN-00004468,1,INITIATED,RECORDED,THB,7644,2026-01-29 05:35:02
PEV-000012755,TXN-00004468,2,AUTHORIZED,RECORDED,THB,7644,2026-01-29 05:35:47
PEV-000012756,TXN-00004468,3,CAPTURED,RECORDED,THB,7644,2026-01-29 05:36:32
PEV-000012757,TXN-00004469,1,INITIATED,RECORDED,SGD,848,2026-02-03 22:05:06
PEV-000012758,TXN-00004469,2,AUTHORIZED,RECORDED,SGD,848,2026-02-03 22:05:51
PEV-000012759,TXN-00004469,3,CANCELLED,RECORDED,SGD,848,2026-02-03 22:06:36
PEV-000012760,TXN-00004470,1,INITIATED,RECORDED,USD,14320,2026-02-18 00:52:04
PEV-000012761,TXN-00004470,2,AUTHORIZED,RECORDED,USD,14320,2026-02-18 00:52:49
PEV-000012762,TXN-00004470,3,CAPTURED,RECORDED,USD,14320,2026-02-18 00:53:34
PEV-000012763,TXN-00004471,1,INITIATED,RECORDED,THB,9180,2026-01-14 17:30:55
PEV-000012764,TXN-00004471,2,AUTHORIZED,RECORDED,THB,9180,2026-01-14 17:31:40
PEV-000012765,TXN-00004471,3,CAPTURED,RECORDED,THB,9180,2026-01-14 17:32:25
PEV-000012766,TXN-00004472,1,INITIATED,RECORDED,USD,7778,2026-01-22 17:00:37
PEV-000012767,TXN-00004472,2,AUTHORIZED,RECORDED,USD,7778,2026-01-22 17:01:22
PEV-000012768,TXN-00004473,1,INITIATED,RECORDED,USD,2087,2026-01-20 01:39:27
PEV-000012769,TXN-00004473,2,AUTHORIZED,RECORDED,USD,2087,2026-01-20 01:40:12
PEV-000012770,TXN-00004473,3,CAPTURED,RECORDED,USD,2087,2026-01-20 01:40:57
PEV-000012771,TXN-00004474,1,INITIATED,RECORDED,THB,1646,2026-01-30 00:07:08
PEV-000012772,TXN-00004474,2,AUTHORIZED,RECORDED,THB,1646,2026-01-30 00:07:53
PEV-000012773,TXN-00004474,3,CAPTURED,RECORDED,THB,1646,2026-01-30 00:08:38
PEV-000012774,TXN-00004475,1,INITIATED,RECORDED,USD,4603,2026-02-07 06:12:48
PEV-000012775,TXN-00004475,2,AUTHORIZED,RECORDED,USD,4603,2026-02-07 06:13:33
PEV-000012776,TXN-00004475,3,CAPTURED,RECORDED,USD,4603,2026-02-07 06:14:18
PEV-000012777,TXN-00004476,1,INITIATED,RECORDED,SGD,2824,2026-01-20 03:03:02
PEV-000012778,TXN-00004476,2,AUTHORIZED,RECORDED,SGD,2824,2026-01-20 03:03:47
PEV-000012779,TXN-00004476,3,CAPTURED,RECORDED,SGD,2824,2026-01-20 03:04:32
PEV-000012780,TXN-00004477,1,INITIATED,RECORDED,USD,5006,2026-02-15 22:23:24
PEV-000012781,TXN-00004477,2,AUTHORIZED,RECORDED,USD,5006,2026-02-15 22:24:09
PEV-000012782,TXN-00004477,3,CAPTURED,RECORDED,USD,5006,2026-02-15 22:24:54
PEV-000012783,TXN-00004478,1,INITIATED,RECORDED,USD,7077,2026-02-20 00:31:57
PEV-000012784,TXN-00004478,2,AUTHORIZED,RECORDED,USD,7077,2026-02-20 00:32:42
PEV-000012785,TXN-00004478,3,CAPTURED,RECORDED,USD,7077,2026-02-20 00:33:27
PEV-000012786,TXN-00004479,1,INITIATED,RECORDED,USD,4562,2026-02-09 12:06:11
PEV-000012787,TXN-00004479,2,AUTHORIZED,RECORDED,USD,4562,2026-02-09 12:06:56
PEV-000012788,TXN-00004479,3,CAPTURED,RECORDED,USD,4562,2026-02-09 12:07:41
PEV-000012789,TXN-00004480,1,INITIATED,RECORDED,USD,4946,2026-02-24 19:51:58
PEV-000012790,TXN-00004480,2,AUTHORIZED,RECORDED,USD,4946,2026-02-24 19:52:43
PEV-000012791,TXN-00004480,3,CAPTURED,RECORDED,USD,4946,2026-02-24 19:53:28
PEV-000012792,TXN-00004481,1,INITIATED,RECORDED,SGD,4236,2026-02-14 02:45:51
PEV-000012793,TXN-00004481,2,DECLINED,RECORDED,SGD,4236,2026-02-14 02:46:36
PEV-000012794,TXN-00004482,1,INITIATED,RECORDED,SGD,12585,2026-03-01 18:18:42
PEV-000012795,TXN-00004482,2,AUTHORIZED,RECORDED,SGD,12585,2026-03-01 18:19:27
PEV-000012796,TXN-00004482,3,CAPTURED,RECORDED,SGD,12585,2026-03-01 18:20:12
PEV-000012797,TXN-00004483,1,INITIATED,RECORDED,THB,29384,2026-02-04 11:20:05
PEV-000012798,TXN-00004483,2,AUTHORIZED,RECORDED,THB,29384,2026-02-04 11:20:50
PEV-000012799,TXN-00004484,1,INITIATED,RECORDED,USD,11152,2026-02-23 01:43:51
PEV-000012800,TXN-00004484,2,AUTHORIZED,RECORDED,USD,11152,2026-02-23 01:44:36
PEV-000012801,TXN-00004484,3,CAPTURED,RECORDED,USD,11152,2026-02-23 01:45:21
PEV-000012802,TXN-00004485,1,INITIATED,RECORDED,USD,11003,2026-02-01 05:22:23
PEV-000012803,TXN-00004485,2,AUTHORIZED,RECORDED,USD,11003,2026-02-01 05:23:08
PEV-000012804,TXN-00004485,3,CAPTURED,RECORDED,USD,11003,2026-02-01 05:23:53
PEV-000012805,TXN-00004486,1,INITIATED,RECORDED,SGD,13358,2026-01-22 08:44:50
PEV-000012806,TXN-00004486,2,DECLINED,RECORDED,SGD,13358,2026-01-22 08:45:35
PEV-000012807,TXN-00004487,1,INITIATED,RECORDED,SGD,949,2026-01-14 23:00:32
PEV-000012808,TXN-00004487,2,AUTHORIZED,RECORDED,SGD,949,2026-01-14 23:01:17
PEV-000012809,TXN-00004487,3,CAPTURED,RECORDED,SGD,949,2026-01-14 23:02:02
PEV-000012810,TXN-00004488,1,INITIATED,RECORDED,SGD,8194,2026-02-17 18:48:55
PEV-000012811,TXN-00004488,2,AUTHORIZED,RECORDED,SGD,8194,2026-02-17 18:49:40
PEV-000012812,TXN-00004488,3,CAPTURED,RECORDED,SGD,8194,2026-02-17 18:50:25
PEV-000012813,TXN-00004489,1,INITIATED,RECORDED,USD,14287,2026-02-03 02:00:14
PEV-000012814,TXN-00004489,2,AUTHORIZED,RECORDED,USD,14287,2026-02-03 02:00:59
PEV-000012815,TXN-00004489,3,CAPTURED,RECORDED,USD,14287,2026-02-03 02:01:44
PEV-000012816,TXN-00004490,1,INITIATED,RECORDED,THB,4200,2026-01-31 02:56:44
PEV-000012817,TXN-00004490,2,AUTHORIZED,RECORDED,THB,4200,2026-01-31 02:57:29
PEV-000012818,TXN-00004490,3,CAPTURED,RECORDED,THB,4200,2026-01-31 02:58:14
PEV-000012819,TXN-00004491,1,INITIATED,RECORDED,SGD,1378,2026-01-17 23:58:16
PEV-000012820,TXN-00004491,2,AUTHORIZED,RECORDED,SGD,1378,2026-01-17 23:59:01
PEV-000012821,TXN-00004491,3,CAPTURED,RECORDED,SGD,1378,2026-01-17 23:59:46
PEV-000012822,TXN-00004492,1,INITIATED,RECORDED,SGD,888,2026-02-17 11:17:19
PEV-000012823,TXN-00004492,2,AUTHORIZED,RECORDED,SGD,888,2026-02-17 11:18:04
PEV-000012824,TXN-00004492,3,CAPTURED,RECORDED,SGD,888,2026-02-17 11:18:49
PEV-000012825,TXN-00004493,1,INITIATED,RECORDED,SGD,15766,2026-02-21 09:38:18
PEV-000012826,TXN-00004493,2,AUTHORIZED,RECORDED,SGD,15766,2026-02-21 09:39:03
PEV-000012827,TXN-00004493,3,CAPTURED,RECORDED,SGD,15766,2026-02-21 09:39:48
PEV-000012828,TXN-00004494,1,INITIATED,RECORDED,USD,3888,2026-01-09 01:35:20
PEV-000012829,TXN-00004494,2,AUTHORIZED,RECORDED,USD,3888,2026-01-09 01:36:05
PEV-000012830,TXN-00004494,3,CAPTURED,RECORDED,USD,3888,2026-01-09 01:36:50
PEV-000012831,TXN-00004495,1,INITIATED,RECORDED,USD,21897,2026-02-18 01:35:08
PEV-000012832,TXN-00004495,2,AUTHORIZED,RECORDED,USD,21897,2026-02-18 01:35:53
PEV-000012833,TXN-00004496,1,INITIATED,RECORDED,USD,18765,2026-01-18 14:40:10
PEV-000012834,TXN-00004496,2,AUTHORIZED,RECORDED,USD,18765,2026-01-18 14:40:55
PEV-000012835,TXN-00004496,3,CAPTURED,RECORDED,USD,18765,2026-01-18 14:41:40
PEV-000012836,TXN-00004497,1,INITIATED,RECORDED,THB,2580,2026-02-12 07:33:01
PEV-000012837,TXN-00004497,2,AUTHORIZED,RECORDED,THB,2580,2026-02-12 07:33:46
PEV-000012838,TXN-00004497,3,CAPTURED,RECORDED,THB,2580,2026-02-12 07:34:31
PEV-000012839,TXN-00004498,1,INITIATED,RECORDED,USD,3308,2026-01-28 02:25:44
PEV-000012840,TXN-00004498,2,AUTHORIZED,RECORDED,USD,3308,2026-01-28 02:26:29
PEV-000012841,TXN-00004498,3,CAPTURED,RECORDED,USD,3308,2026-01-28 02:27:14
PEV-000012842,TXN-00004499,1,INITIATED,RECORDED,THB,16018,2026-02-14 20:46:52
PEV-000012843,TXN-00004499,2,AUTHORIZED,RECORDED,THB,16018,2026-02-14 20:47:37
PEV-000012844,TXN-00004499,3,CAPTURED,RECORDED,THB,16018,2026-02-14 20:48:22
PEV-000012845,TXN-00004500,1,INITIATED,RECORDED,USD,16311,2026-01-30 13:23:59
PEV-000012846,TXN-00004500,2,AUTHORIZED,RECORDED,USD,16311,2026-01-30 13:24:44
PEV-000012847,TXN-00004500,3,CAPTURED,RECORDED,USD,16311,2026-01-30 13:25:29
PEV-000012848,TXN-00004501,1,INITIATED,RECORDED,THB,2949,2026-01-06 01:26:45
PEV-000012849,TXN-00004501,2,AUTHORIZED,RECORDED,THB,2949,2026-01-06 01:27:30
PEV-000012850,TXN-00004501,3,CAPTURED,RECORDED,THB,2949,2026-01-06 01:28:15
PEV-000012851,TXN-00004502,1,INITIATED,RECORDED,SGD,3572,2026-01-22 04:10:22
PEV-000012852,TXN-00004502,2,AUTHORIZED,RECORDED,SGD,3572,2026-01-22 04:11:07
PEV-000012853,TXN-00004502,3,CAPTURED,RECORDED,SGD,3572,2026-01-22 04:11:52
PEV-000012854,TXN-00004503,1,INITIATED,RECORDED,SGD,3449,2026-02-26 14:43:52
PEV-000012855,TXN-00004503,2,AUTHORIZED,RECORDED,SGD,3449,2026-02-26 14:44:37
PEV-000012856,TXN-00004503,3,CAPTURED,RECORDED,SGD,3449,2026-02-26 14:45:22
PEV-000012857,TXN-00004504,1,INITIATED,RECORDED,THB,2489,2026-01-02 20:17:21
PEV-000012858,TXN-00004504,2,DECLINED,RECORDED,THB,2489,2026-01-02 20:18:06
PEV-000012859,TXN-00004505,1,INITIATED,RECORDED,SGD,13688,2026-01-06 18:58:53
PEV-000012860,TXN-00004505,2,AUTHORIZED,RECORDED,SGD,13688,2026-01-06 18:59:38
PEV-000012861,TXN-00004506,1,INITIATED,RECORDED,THB,2949,2026-02-20 23:29:57
PEV-000012862,TXN-00004506,2,AUTHORIZED,RECORDED,THB,2949,2026-02-20 23:30:42
PEV-000012863,TXN-00004506,3,CAPTURED,RECORDED,THB,2949,2026-02-20 23:31:27
PEV-000012864,TXN-00004507,1,INITIATED,RECORDED,USD,12574,2026-01-11 21:53:42
PEV-000012865,TXN-00004507,2,AUTHORIZED,RECORDED,USD,12574,2026-01-11 21:54:27
PEV-000012866,TXN-00004507,3,CAPTURED,RECORDED,USD,12574,2026-01-11 21:55:12
PEV-000012867,TXN-00004508,1,INITIATED,RECORDED,THB,3751,2026-01-17 08:06:28
PEV-000012868,TXN-00004508,2,AUTHORIZED,RECORDED,THB,3751,2026-01-17 08:07:13
PEV-000012869,TXN-00004508,3,CAPTURED,RECORDED,THB,3751,2026-01-17 08:07:58
PEV-000012870,TXN-00004509,1,INITIATED,RECORDED,USD,2476,2026-02-13 10:11:47
PEV-000012871,TXN-00004509,2,AUTHORIZED,RECORDED,USD,2476,2026-02-13 10:12:32
PEV-000012872,TXN-00004510,1,INITIATED,RECORDED,THB,21295,2026-02-22 04:56:04
PEV-000012873,TXN-00004510,2,AUTHORIZED,RECORDED,THB,21295,2026-02-22 04:56:49
PEV-000012874,TXN-00004510,3,CAPTURED,RECORDED,THB,21295,2026-02-22 04:57:34
PEV-000012875,TXN-00004511,1,INITIATED,RECORDED,SGD,1841,2026-02-18 08:34:26
PEV-000012876,TXN-00004511,2,AUTHORIZED,RECORDED,SGD,1841,2026-02-18 08:35:11
PEV-000012877,TXN-00004511,3,CAPTURED,RECORDED,SGD,1841,2026-02-18 08:35:56
PEV-000012878,TXN-00004512,1,INITIATED,RECORDED,THB,12368,2026-01-08 15:18:35
PEV-000012879,TXN-00004512,2,AUTHORIZED,RECORDED,THB,12368,2026-01-08 15:19:20
PEV-000012880,TXN-00004512,3,CAPTURED,RECORDED,THB,12368,2026-01-08 15:20:05
PEV-000012881,TXN-00004513,1,INITIATED,RECORDED,THB,3755,2026-01-25 10:19:03
PEV-000012882,TXN-00004513,2,AUTHORIZED,RECORDED,THB,3755,2026-01-25 10:19:48
PEV-000012883,TXN-00004514,1,INITIATED,RECORDED,USD,10656,2026-01-16 06:56:46
PEV-000012884,TXN-00004514,2,AUTHORIZED,RECORDED,USD,10656,2026-01-16 06:57:31
PEV-000012885,TXN-00004514,3,CAPTURED,RECORDED,USD,10656,2026-01-16 06:58:16
PEV-000012886,TXN-00004515,1,INITIATED,RECORDED,USD,6821,2026-02-19 11:40:42
PEV-000012887,TXN-00004515,2,AUTHORIZED,RECORDED,USD,6821,2026-02-19 11:41:27
PEV-000012888,TXN-00004515,3,CAPTURED,RECORDED,USD,6821,2026-02-19 11:42:12
PEV-000012889,TXN-00004516,1,INITIATED,RECORDED,USD,4285,2026-02-19 08:27:29
PEV-000012890,TXN-00004516,2,AUTHORIZED,RECORDED,USD,4285,2026-02-19 08:28:14
PEV-000012891,TXN-00004516,3,CANCELLED,RECORDED,USD,4285,2026-02-19 08:28:59
PEV-000012892,TXN-00004517,1,INITIATED,RECORDED,USD,3525,2026-02-20 16:54:14
PEV-000012893,TXN-00004517,2,AUTHORIZED,RECORDED,USD,3525,2026-02-20 16:54:59
PEV-000012894,TXN-00004517,3,CANCELLED,RECORDED,USD,3525,2026-02-20 16:55:44
PEV-000012895,TXN-00004518,1,INITIATED,RECORDED,USD,715,2026-01-15 09:44:07
PEV-000012896,TXN-00004518,2,AUTHORIZED,RECORDED,USD,715,2026-01-15 09:44:52
PEV-000012897,TXN-00004519,1,INITIATED,RECORDED,SGD,1308,2026-02-27 22:13:37
PEV-000012898,TXN-00004519,2,AUTHORIZED,RECORDED,SGD,1308,2026-02-27 22:14:22
PEV-000012899,TXN-00004519,3,CAPTURED,RECORDED,SGD,1308,2026-02-27 22:15:07
PEV-000012900,TXN-00004520,1,INITIATED,RECORDED,SGD,11601,2026-01-14 07:46:08
PEV-000012901,TXN-00004520,2,AUTHORIZED,RECORDED,SGD,11601,2026-01-14 07:46:53
PEV-000012902,TXN-00004521,1,INITIATED,RECORDED,SGD,6797,2026-02-23 20:05:22
PEV-000012903,TXN-00004521,2,AUTHORIZED,RECORDED,SGD,6797,2026-02-23 20:06:07
PEV-000012904,TXN-00004521,3,CAPTURED,RECORDED,SGD,6797,2026-02-23 20:06:52
PEV-000012905,TXN-00004522,1,INITIATED,RECORDED,USD,27069,2026-02-21 07:29:47
PEV-000012906,TXN-00004522,2,AUTHORIZED,RECORDED,USD,27069,2026-02-21 07:30:32
PEV-000012907,TXN-00004522,3,CAPTURED,RECORDED,USD,27069,2026-02-21 07:31:17
PEV-000012908,TXN-00004523,1,INITIATED,RECORDED,THB,10755,2026-01-09 13:47:38
PEV-000012909,TXN-00004523,2,AUTHORIZED,RECORDED,THB,10755,2026-01-09 13:48:23
PEV-000012910,TXN-00004523,3,CAPTURED,RECORDED,THB,10755,2026-01-09 13:49:08
PEV-000012911,TXN-00004524,1,INITIATED,RECORDED,USD,2698,2026-02-17 03:53:51
PEV-000012912,TXN-00004524,2,AUTHORIZED,RECORDED,USD,2698,2026-02-17 03:54:36
PEV-000012913,TXN-00004524,3,CAPTURED,RECORDED,USD,2698,2026-02-17 03:55:21
PEV-000012914,TXN-00004525,1,INITIATED,RECORDED,USD,2723,2026-02-22 18:56:17
PEV-000012915,TXN-00004525,2,AUTHORIZED,RECORDED,USD,2723,2026-02-22 18:57:02
PEV-000012916,TXN-00004525,3,CAPTURED,RECORDED,USD,2723,2026-02-22 18:57:47
PEV-000012917,TXN-00004526,1,INITIATED,RECORDED,USD,5204,2026-01-14 22:22:06
PEV-000012918,TXN-00004526,2,AUTHORIZED,RECORDED,USD,5204,2026-01-14 22:22:51
PEV-000012919,TXN-00004526,3,CAPTURED,RECORDED,USD,5204,2026-01-14 22:23:36
PEV-000012920,TXN-00004527,1,INITIATED,RECORDED,THB,1883,2026-03-01 03:09:36
PEV-000012921,TXN-00004527,2,AUTHORIZED,RECORDED,THB,1883,2026-03-01 03:10:21
PEV-000012922,TXN-00004527,3,CAPTURED,RECORDED,THB,1883,2026-03-01 03:11:06
PEV-000012923,TXN-00004528,1,INITIATED,RECORDED,SGD,6771,2026-02-20 13:51:03
PEV-000012924,TXN-00004528,2,AUTHORIZED,RECORDED,SGD,6771,2026-02-20 13:51:48
PEV-000012925,TXN-00004528,3,CAPTURED,RECORDED,SGD,6771,2026-02-20 13:52:33
PEV-000012926,TXN-00004529,1,INITIATED,RECORDED,THB,2596,2026-01-30 08:55:59
PEV-000012927,TXN-00004529,2,AUTHORIZED,RECORDED,THB,2596,2026-01-30 08:56:44
PEV-000012928,TXN-00004529,3,CAPTURED,RECORDED,THB,2596,2026-01-30 08:57:29
PEV-000012929,TXN-00004530,1,INITIATED,RECORDED,SGD,9738,2026-01-07 05:10:40
PEV-000012930,TXN-00004530,2,AUTHORIZED,RECORDED,SGD,9738,2026-01-07 05:11:25
PEV-000012931,TXN-00004531,1,INITIATED,RECORDED,SGD,18820,2026-01-10 21:08:53
PEV-000012932,TXN-00004531,2,AUTHORIZED,RECORDED,SGD,18820,2026-01-10 21:09:38
PEV-000012933,TXN-00004531,3,CAPTURED,RECORDED,SGD,18820,2026-01-10 21:10:23
PEV-000012934,TXN-00004532,1,INITIATED,RECORDED,SGD,16084,2026-01-13 03:37:52
PEV-000012935,TXN-00004532,2,AUTHORIZED,RECORDED,SGD,16084,2026-01-13 03:38:37
PEV-000012936,TXN-00004532,3,CAPTURED,RECORDED,SGD,16084,2026-01-13 03:39:22
PEV-000012937,TXN-00004533,1,INITIATED,RECORDED,USD,10841,2026-02-19 10:30:03
PEV-000012938,TXN-00004533,2,AUTHORIZED,RECORDED,USD,10841,2026-02-19 10:30:48
PEV-000012939,TXN-00004533,3,CAPTURED,RECORDED,USD,10841,2026-02-19 10:31:33
PEV-000012940,TXN-00004534,1,INITIATED,RECORDED,SGD,2508,2026-02-25 18:49:47
PEV-000012941,TXN-00004534,2,AUTHORIZED,RECORDED,SGD,2508,2026-02-25 18:50:32
PEV-000012942,TXN-00004534,3,CAPTURED,RECORDED,SGD,2508,2026-02-25 18:51:17
PEV-000012943,TXN-00004535,1,INITIATED,RECORDED,SGD,64093,2026-01-07 04:41:10
PEV-000012944,TXN-00004535,2,AUTHORIZED,RECORDED,SGD,64093,2026-01-07 04:41:55
PEV-000012945,TXN-00004535,3,CANCELLED,RECORDED,SGD,64093,2026-01-07 04:42:40
PEV-000012946,TXN-00004536,1,INITIATED,RECORDED,USD,4047,2026-02-04 20:46:10
PEV-000012947,TXN-00004536,2,DECLINED,RECORDED,USD,4047,2026-02-04 20:46:55
PEV-000012948,TXN-00004537,1,INITIATED,RECORDED,SGD,2070,2026-02-28 13:38:00
PEV-000012949,TXN-00004537,2,AUTHORIZED,RECORDED,SGD,2070,2026-02-28 13:38:45
PEV-000012950,TXN-00004537,3,CAPTURED,RECORDED,SGD,2070,2026-02-28 13:39:30
PEV-000012951,TXN-00004538,1,INITIATED,RECORDED,USD,2301,2026-01-15 00:50:28
PEV-000012952,TXN-00004538,2,AUTHORIZED,RECORDED,USD,2301,2026-01-15 00:51:13
PEV-000012953,TXN-00004538,3,CAPTURED,RECORDED,USD,2301,2026-01-15 00:51:58
PEV-000012954,TXN-00004539,1,INITIATED,RECORDED,USD,588,2026-01-29 09:43:47
PEV-000012955,TXN-00004539,2,AUTHORIZED,RECORDED,USD,588,2026-01-29 09:44:32
PEV-000012956,TXN-00004539,3,CAPTURED,RECORDED,USD,588,2026-01-29 09:45:17
PEV-000012957,TXN-00004540,1,INITIATED,RECORDED,SGD,9267,2026-02-20 03:30:39
PEV-000012958,TXN-00004540,2,AUTHORIZED,RECORDED,SGD,9267,2026-02-20 03:31:24
PEV-000012959,TXN-00004541,1,INITIATED,RECORDED,THB,9430,2026-02-16 11:15:52
PEV-000012960,TXN-00004541,2,AUTHORIZED,RECORDED,THB,9430,2026-02-16 11:16:37
PEV-000012961,TXN-00004541,3,CAPTURED,RECORDED,THB,9430,2026-02-16 11:17:22
PEV-000012962,TXN-00004542,1,INITIATED,RECORDED,THB,12433,2026-02-14 01:55:32
PEV-000012963,TXN-00004542,2,AUTHORIZED,RECORDED,THB,12433,2026-02-14 01:56:17
PEV-000012964,TXN-00004542,3,CAPTURED,RECORDED,THB,12433,2026-02-14 01:57:02
PEV-000012965,TXN-00004543,1,INITIATED,RECORDED,USD,3904,2026-02-17 12:00:51
PEV-000012966,TXN-00004543,2,AUTHORIZED,RECORDED,USD,3904,2026-02-17 12:01:36
PEV-000012967,TXN-00004543,3,CAPTURED,RECORDED,USD,3904,2026-02-17 12:02:21
PEV-000012968,TXN-00004544,1,INITIATED,RECORDED,SGD,9456,2026-02-23 02:22:54
PEV-000012969,TXN-00004544,2,AUTHORIZED,RECORDED,SGD,9456,2026-02-23 02:23:39
PEV-000012970,TXN-00004544,3,CAPTURED,RECORDED,SGD,9456,2026-02-23 02:24:24
PEV-000012971,TXN-00004545,1,INITIATED,RECORDED,SGD,9656,2026-01-12 07:57:35
PEV-000012972,TXN-00004545,2,AUTHORIZED,RECORDED,SGD,9656,2026-01-12 07:58:20
PEV-000012973,TXN-00004545,3,CAPTURED,RECORDED,SGD,9656,2026-01-12 07:59:05
PEV-000012974,TXN-00004546,1,INITIATED,RECORDED,USD,1821,2026-02-16 21:43:15
PEV-000012975,TXN-00004546,2,AUTHORIZED,RECORDED,USD,1821,2026-02-16 21:44:00
PEV-000012976,TXN-00004547,1,INITIATED,RECORDED,THB,3757,2026-01-16 12:50:15
PEV-000012977,TXN-00004547,2,AUTHORIZED,RECORDED,THB,3757,2026-01-16 12:51:00
PEV-000012978,TXN-00004547,3,CAPTURED,RECORDED,THB,3757,2026-01-16 12:51:45
PEV-000012979,TXN-00004548,1,INITIATED,RECORDED,USD,720,2026-02-25 22:52:20
PEV-000012980,TXN-00004548,2,AUTHORIZED,RECORDED,USD,720,2026-02-25 22:53:05
PEV-000012981,TXN-00004548,3,CAPTURED,RECORDED,USD,720,2026-02-25 22:53:50
PEV-000012982,TXN-00004549,1,INITIATED,RECORDED,THB,34001,2026-02-07 22:50:38
PEV-000012983,TXN-00004549,2,AUTHORIZED,RECORDED,THB,34001,2026-02-07 22:51:23
PEV-000012984,TXN-00004550,1,INITIATED,RECORDED,SGD,1553,2026-01-06 19:32:09
PEV-000012985,TXN-00004550,2,AUTHORIZED,RECORDED,SGD,1553,2026-01-06 19:32:54
PEV-000012986,TXN-00004550,3,CAPTURED,RECORDED,SGD,1553,2026-01-06 19:33:39
PEV-000012987,TXN-00004551,1,INITIATED,RECORDED,SGD,3270,2026-01-16 09:11:30
PEV-000012988,TXN-00004551,2,AUTHORIZED,RECORDED,SGD,3270,2026-01-16 09:12:15
PEV-000012989,TXN-00004551,3,CAPTURED,RECORDED,SGD,3270,2026-01-16 09:13:00
PEV-000012990,TXN-00004552,1,INITIATED,RECORDED,USD,902,2026-01-22 23:30:32
PEV-000012991,TXN-00004552,2,AUTHORIZED,RECORDED,USD,902,2026-01-22 23:31:17
PEV-000012992,TXN-00004552,3,CAPTURED,RECORDED,USD,902,2026-01-22 23:32:02
PEV-000012993,TXN-00004553,1,INITIATED,RECORDED,USD,1750,2026-01-06 15:22:13
PEV-000012994,TXN-00004553,2,AUTHORIZED,RECORDED,USD,1750,2026-01-06 15:22:58
PEV-000012995,TXN-00004553,3,CAPTURED,RECORDED,USD,1750,2026-01-06 15:23:43
PEV-000012996,TXN-00004554,1,INITIATED,RECORDED,THB,6978,2026-02-21 06:50:59
PEV-000012997,TXN-00004554,2,AUTHORIZED,RECORDED,THB,6978,2026-02-21 06:51:44
PEV-000012998,TXN-00004554,3,CAPTURED,RECORDED,THB,6978,2026-02-21 06:52:29
PEV-000012999,TXN-00004555,1,INITIATED,RECORDED,THB,3592,2026-01-07 00:35:13
PEV-000013000,TXN-00004555,2,AUTHORIZED,RECORDED,THB,3592,2026-01-07 00:35:58
PEV-000013001,TXN-00004555,3,CAPTURED,RECORDED,THB,3592,2026-01-07 00:36:43
PEV-000013002,TXN-00004556,1,INITIATED,RECORDED,USD,3513,2026-01-25 13:12:15
PEV-000013003,TXN-00004556,2,AUTHORIZED,RECORDED,USD,3513,2026-01-25 13:13:00
PEV-000013004,TXN-00004556,3,CAPTURED,RECORDED,USD,3513,2026-01-25 13:13:45
PEV-000013005,TXN-00004557,1,INITIATED,RECORDED,USD,1147,2026-01-02 10:59:46
PEV-000013006,TXN-00004557,2,AUTHORIZED,RECORDED,USD,1147,2026-01-02 11:00:31
PEV-000013007,TXN-00004557,3,CAPTURED,RECORDED,USD,1147,2026-01-02 11:01:16
PEV-000013008,TXN-00004558,1,INITIATED,RECORDED,THB,1989,2026-02-16 13:01:58
PEV-000013009,TXN-00004558,2,AUTHORIZED,RECORDED,THB,1989,2026-02-16 13:02:43
PEV-000013010,TXN-00004558,3,CAPTURED,RECORDED,THB,1989,2026-02-16 13:03:28
PEV-000013011,TXN-00004559,1,INITIATED,RECORDED,USD,1111,2026-02-05 04:26:09
PEV-000013012,TXN-00004559,2,AUTHORIZED,RECORDED,USD,1111,2026-02-05 04:26:54
PEV-000013013,TXN-00004560,1,INITIATED,RECORDED,THB,12559,2026-01-26 06:55:10
PEV-000013014,TXN-00004560,2,AUTHORIZED,RECORDED,THB,12559,2026-01-26 06:55:55
PEV-000013015,TXN-00004560,3,CAPTURED,RECORDED,THB,12559,2026-01-26 06:56:40
PEV-000013016,TXN-00004561,1,INITIATED,RECORDED,SGD,18906,2026-02-28 17:41:09
PEV-000013017,TXN-00004561,2,AUTHORIZED,RECORDED,SGD,18906,2026-02-28 17:41:54
PEV-000013018,TXN-00004561,3,CAPTURED,RECORDED,SGD,18906,2026-02-28 17:42:39
PEV-000013019,TXN-00004562,1,INITIATED,RECORDED,THB,1704,2026-01-24 13:09:39
PEV-000013020,TXN-00004562,2,AUTHORIZED,RECORDED,THB,1704,2026-01-24 13:10:24
PEV-000013021,TXN-00004562,3,CANCELLED,RECORDED,THB,1704,2026-01-24 13:11:09
PEV-000013022,TXN-00004563,1,INITIATED,RECORDED,SGD,19536,2026-02-07 17:04:57
PEV-000013023,TXN-00004563,2,DECLINED,RECORDED,SGD,19536,2026-02-07 17:05:42
