settlement_item_id,settlement_batch_id,transaction_id,settlement_date,currency,gross_amount_minor,refund_amount_minor,reversal_amount_minor,net_amount_minor,status
STI-000003373,STB-000087,TXN-00004214,2026-01-31,USD,4883,0,0,4883,SETTLED
STI-000003374,STB-000010,TXN-00004215,2026-01-06,SGD,2956,0,0,2956,SETTLED
STI-000003375,STB-000164,TXN-00004216,2026-02-26,THB,8931,0,0,8931,SETTLED
STI-000003376,STB-000001,TXN-00004217,2026-01-03,SGD,6319,0,0,6319,SETTLED
STI-000003377,STB-000151,TXN-00004218,2026-02-22,SGD,19394,0,0,19394,SETTLED
STI-000003378,STB-000159,TXN-00004219,2026-02-24,USD,5489,4395,0,1094,SETTLED
STI-000003379,STB-000119,TXN-00004221,2026-02-11,THB,14224,0,0,14224,SETTLED
STI-000003380,STB-000080,TXN-00004222,2026-01-29,THB,19058,0,0,19058,SETTLED
STI-000003381,STB-000023,TXN-00004223,2026-01-10,THB,3503,0,3503,0,SETTLED
STI-000003382,STB-000177,TXN-00004224,2026-03-02,USD,1179,0,0,1179,SETTLED
STI-000003383,STB-000115,TXN-00004225,2026-02-10,SGD,16076,0,0,16076,SETTLED
STI-000003384,STB-000121,TXN-00004226,2026-02-12,SGD,1704,0,0,1704,SETTLED
STI-000003385,STB-000148,TXN-00004227,2026-02-21,SGD,13516,0,0,13516,SETTLED
STI-000003386,STB-000105,TXN-00004229,2026-02-06,USD,364,0,0,364,SETTLED
STI-000003387,STB-000036,TXN-00004230,2026-01-14,USD,12568,8170,0,4398,SETTLED
STI-000003388,STB-000103,TXN-00004231,2026-02-06,SGD,17713,0,0,17713,SETTLED
STI-000003389,STB-000138,TXN-00004232,2026-02-17,USD,990,0,0,990,SETTLED
STI-000003390,STB-000019,TXN-00004233,2026-01-09,SGD,9974,0,0,9974,SETTLED
STI-000003391,STB-000075,TXN-00004234,2026-01-27,USD,4882,0,0,4882,SETTLED
STI-000003392,STB-000018,TXN-00004236,2026-01-08,USD,20866,0,0,20866,SETTLED
STI-000003393,STB-000012,TXN-00004237,2026-01-06,USD,19641,0,0,19641,SETTLED
STI-000003394,STB-000024,TXN-00004240,2026-01-10,USD,829,0,0,829,SETTLED
STI-000003395,STB-000081,TXN-00004241,2026-01-29,USD,5323,0,0,5323,SETTLED
STI-000003396,STB-000140,TXN-00004242,2026-02-18,THB,1007,0,0,1007,SETTLED
STI-000003397,STB-000163,TXN-00004243,2026-02-26,SGD,6647,0,0,6647,SETTLED
STI-000003398,STB-000006,TXN-00004244,2026-01-04,USD,3843,0,0,3843,SETTLED
STI-000003399,STB-000178,TXN-00004247,2026-03-03,SGD,6160,0,0,6160,SETTLED
STI-000003400,STB-000066,TXN-00004248,2026-01-24,USD,4007,0,0,4007,SETTLED
STI-000003401,STB-000084,TXN-00004249,2026-01-30,USD,10275,0,0,10275,SETTLED
STI-000003402,STB-000095,TXN-00004250,2026-02-03,THB,5117,0,0,5117,SETTLED
STI-000003403,STB-000166,TXN-00004251,2026-02-27,SGD,1714,0,0,1714,SETTLED
STI-000003404,STB-000010,TXN-00004252,2026-01-06,SGD,2700,2025,0,675,SETTLED
STI-000003405,STB-000176,TXN-00004253,2026-03-02,THB,5780,0,0,5780,SETTLED
STI-000003406,STB-000090,TXN-00004254,2026-02-01,USD,1065,0,0,1065,SETTLED
STI-000003407,STB-000120,TXN-00004255,2026-02-11,USD,11745,0,0,11745,SETTLED
STI-000003408,STB-000148,TXN-00004256,2026-02-21,SGD,1085,0,0,1085,SETTLED
STI-000003409,STB-000140,TXN-00004257,2026-02-18,THB,30106,0,0,30106,SETTLED
STI-000003410,STB-000164,TXN-00004258,2026-02-26,THB,3425,1618,0,1807,SETTLED
STI-000003411,STB-000122,TXN-00004259,2026-02-12,THB,2075,0,0,2075,SETTLED
STI-000003412,STB-000001,TXN-00004260,2026-01-03,SGD,604,0,0,604,SETTLED
STI-000003413,STB-000111,TXN-00004261,2026-02-08,USD,7042,0,0,7042,SETTLED
STI-000003414,STB-000134,TXN-00004263,2026-02-16,THB,3250,0,0,3250,SETTLED
STI-000003415,STB-000138,TXN-00004266,2026-02-17,USD,4140,0,0,4140,SETTLED
STI-000003416,STB-000129,TXN-00004268,2026-02-14,USD,7015,0,0,7015,SETTLED
STI-000003417,STB-000074,TXN-00004269,2026-01-27,THB,3304,0,0,3304,SETTLED
STI-000003418,STB-000162,TXN-00004270,2026-02-25,USD,9886,0,0,9886,SETTLED
STI-000003419,STB-000145,TXN-00004271,2026-02-20,SGD,3286,1426,0,1860,SETTLED
STI-000003420,STB-000105,TXN-00004272,2026-02-06,USD,23131,0,0,23131,SETTLED
STI-000003421,STB-000014,TXN-00004273,2026-01-07,THB,2402,0,0,2402,SETTLED
STI-000003422,STB-000073,TXN-00004275,2026-01-27,SGD,2290,0,0,2290,SETTLED
STI-000003423,STB-000040,TXN-00004278,2026-01-16,SGD,425,0,0,425,SETTLED
STI-000003424,STB-000158,TXN-00004279,2026-02-24,THB,12555,0,0,12555,SETTLED
STI-000003425,STB-000180,TXN-00004280,2026-03-03,USD,4980,0,0,4980,SETTLED
STI-000003426,STB-000160,TXN-00004281,2026-02-25,SGD,3398,0,0,3398,SETTLED
STI-000003427,STB-000161,TXN-00004282,2026-02-25,THB,8366,0,0,8366,SETTLED
STI-000003428,STB-000051,TXN-00004283,2026-01-19,USD,3218,0,0,3218,SETTLED
STI-000003429,STB-000045,TXN-00004284,2026-01-17,USD,7019,0,0,7019,SETTLED
STI-000003430,STB-000051,TXN-00004285,2026-01-19,USD,1123,0,0,1123,SETTLED
STI-000003431,STB-000147,TXN-00004286,2026-02-20,USD,13600,0,0,13600,SETTLED
STI-000003432,STB-000109,TXN-00004287,2026-02-08,SGD,7414,0,0,7414,SETTLED
STI-000003433,STB-000050,TXN-00004289,2026-01-19,THB,12432,0,0,12432,SETTLED
STI-000003434,STB-000070,TXN-00004291,2026-01-26,SGD,3965,0,0,3965,SETTLED
STI-000003435,STB-000052,TXN-00004293,2026-01-20,SGD,1017,0,0,1017,SETTLED
STI-000003436,STB-000053,TXN-00004294,2026-01-20,THB,618,0,0,618,SETTLED
STI-000003437,STB-000071,TXN-00004295,2026-01-26,THB,1585,0,0,1585,SETTLED
STI-000003438,STB-000122,TXN-00004296,2026-02-12,THB,7746,0,0,7746,SETTLED
STI-000003439,STB-000096,TXN-00004297,2026-02-03,USD,10276,0,0,10276,SETTLED
STI-000003440,STB-000087,TXN-00004298,2026-01-31,USD,1558,0,0,1558,SETTLED
STI-000003441,STB-000129,TXN-00004299,2026-02-14,USD,2330,0,0,2330,SETTLED
STI-000003442,STB-000034,TXN-00004300,2026-01-14,SGD,22261,0,0,22261,SETTLED
STI-000003443,STB-000066,TXN-00004302,2026-01-24,USD,9165,0,0,9165,SETTLED
STI-000003444,STB-000085,TXN-00004304,2026-01-31,SGD,4524,0,0,4524,SETTLED
STI-000003445,STB-000040,TXN-00004305,2026-01-16,SGD,2811,0,2811,0,SETTLED
STI-000003446,STB-000010,TXN-00004306,2026-01-06,SGD,17477,0,0,17477,SETTLED
STI-000003447,STB-000071,TXN-00004308,2026-01-26,THB,3066,0,0,3066,SETTLED
STI-000003448,STB-000052,TXN-00004309,2026-01-20,SGD,6562,5695,0,867,SETTLED
STI-000003449,STB-000064,TXN-00004310,2026-01-24,SGD,4753,0,0,4753,SETTLED
STI-000003450,STB-000015,TXN-00004311,2026-01-07,USD,8353,0,0,8353,SETTLED
STI-000003451,STB-000130,TXN-00004312,2026-02-15,SGD,3815,0,0,3815,SETTLED
STI-000003452,STB-000007,TXN-00004314,2026-01-05,SGD,2429,0,0,2429,SETTLED
STI-000003453,STB-000046,TXN-00004315,2026-01-18,SGD,2067,0,0,2067,SETTLED
STI-000003454,STB-000093,TXN-00004316,2026-02-02,USD,10773,0,0,10773,SETTLED
STI-000003455,STB-000120,TXN-00004317,2026-02-11,USD,6479,0,0,6479,SETTLED
STI-000003456,STB-000108,TXN-00004318,2026-02-07,USD,5669,0,0,5669,SETTLED
STI-000003457,STB-000047,TXN-00004320,2026-01-18,THB,1570,0,1570,0,SETTLED
STI-000003458,STB-000079,TXN-00004321,2026-01-29,SGD,5009,0,0,5009,SETTLED
STI-000003459,STB-000148,TXN-00004322,2026-02-21,SGD,1893,0,0,1893,SETTLED
STI-000003460,STB-000052,TXN-00004323,2026-01-20,SGD,10993,0,0,10993,SETTLED
STI-000003461,STB-000063,TXN-00004325,2026-01-23,USD,873,0,0,873,SETTLED
STI-000003462,STB-000099,TXN-00004326,2026-02-04,USD,3458,0,0,3458,SETTLED
STI-000003463,STB-000013,TXN-00004327,2026-01-07,SGD,2358,1831,0,527,SETTLED
STI-000003464,STB-000114,TXN-00004328,2026-02-09,USD,17938,0,0,17938,SETTLED
STI-000003465,STB-000078,TXN-00004330,2026-01-28,USD,848,0,0,848,SETTLED
STI-000003466,STB-000086,TXN-00004331,2026-01-31,THB,8440,0,0,8440,SETTLED
STI-000003467,STB-000095,TXN-00004332,2026-02-03,THB,2011,0,0,2011,SETTLED
STI-000003468,STB-000076,TXN-00004333,2026-01-28,SGD,2712,0,0,2712,SETTLED
STI-000003469,STB-000159,TXN-00004334,2026-02-24,USD,2688,0,0,2688,SETTLED
STI-000003470,STB-000137,TXN-00004335,2026-02-17,THB,4483,0,0,4483,SETTLED
STI-000003471,STB-000085,TXN-00004336,2026-01-31,SGD,35698,0,0,35698,SETTLED
STI-000003472,STB-000036,TXN-00004337,2026-01-14,USD,12788,0,0,12788,SETTLED
STI-000003473,STB-000069,TXN-00004339,2026-01-25,USD,1320,0,0,1320,SETTLED
STI-000003474,STB-000062,TXN-00004340,2026-01-23,THB,4798,0,0,4798,SETTLED
STI-000003475,STB-000081,TXN-00004341,2026-01-29,USD,4831,0,0,4831,SETTLED
STI-000003476,STB-000026,TXN-00004342,2026-01-11,THB,1844,0,0,1844,SETTLED
STI-000003477,STB-000154,TXN-00004343,2026-02-23,SGD,6580,0,0,6580,SETTLED
STI-000003478,STB-000166,TXN-00004344,2026-02-27,SGD,912,0,0,912,SETTLED
STI-000003479,STB-000128,TXN-00004345,2026-02-14,THB,2525,0,0,2525,SETTLED
STI-000003480,STB-000027,TXN-00004346,2026-01-11,USD,1638,0,0,1638,SETTLED
STI-000003481,STB-000086,TXN-00004348,2026-01-31,THB,18245,0,0,18245,SETTLED
STI-000003482,STB-000041,TXN-00004349,2026-01-16,THB,8213,0,0,8213,SETTLED
STI-000003483,STB-000012,TXN-00004350,2026-01-06,USD,31382,14601,0,16781,SETTLED
STI-000003484,STB-000145,TXN-00004351,2026-02-20,SGD,19346,0,0,19346,SETTLED
STI-000003485,STB-000112,TXN-00004352,2026-02-09,SGD,3838,0,0,3838,SETTLED
STI-000003486,STB-000173,TXN-00004353,2026-03-01,THB,1306,0,0,1306,SETTLED
STI-000003487,STB-000166,TXN-00004354,2026-02-27,SGD,9520,0,0,9520,SETTLED
STI-000003488,STB-000137,TXN-00004356,2026-02-17,THB,15385,0,0,15385,SETTLED
STI-000003489,STB-000071,TXN-00004358,2026-01-26,THB,7432,0,0,7432,SETTLED
STI-000003490,STB-000174,TXN-00004359,2026-03-01,USD,4123,0,0,4123,SETTLED
STI-000003491,STB-000152,TXN-00004360,2026-02-22,THB,3103,0,0,3103,SETTLED
STI-000003492,STB-000097,TXN-00004361,2026-02-04,SGD,3839,0,0,3839,SETTLED
STI-000003493,STB-000157,TXN-00004362,2026-02-24,SGD,723,0,0,723,SETTLED
STI-000003494,STB-000110,TXN-00004363,2026-02-08,THB,2889,2370,0,519,SETTLED
STI-000003495,STB-000093,TXN-00004364,2026-02-02,USD,1653,0,0,1653,SETTLED
STI-000003496,STB-000072,TXN-00004365,2026-01-26,USD,1816,0,0,1816,SETTLED
STI-000003497,STB-000150,TXN-00004368,2026-02-21,USD,2309,0,0,2309,SETTLED
STI-000003498,STB-000078,TXN-00004369,2026-01-28,USD,10911,0,0,10911,SETTLED
STI-000003499,STB-000018,TXN-00004370,2026-01-08,USD,8105,0,0,8105,SETTLED
STI-000003500,STB-000075,TXN-00004372,2026-01-27,USD,42303,0,0,42303,SETTLED
STI-000003501,STB-000065,TXN-00004373,2026-01-24,THB,17706,5429,0,12277,SETTLED
STI-000003502,STB-000150,TXN-00004374,2026-02-21,USD,2907,0,0,2907,SETTLED
STI-000003503,STB-000088,TXN-00004376,2026-02-01,SGD,9071,0,0,9071,SETTLED
STI-000003504,STB-000111,TXN-00004377,2026-02-08,USD,4229,0,0,4229,SETTLED
STI-000003505,STB-000022,TXN-00004378,2026-01-10,SGD,8126,0,0,8126,SETTLED
STI-000003506,STB-000118,TXN-00004379,2026-02-11,SGD,19036,0,0,19036,SETTLED
STI-000003507,STB-000010,TXN-00004381,2026-01-06,SGD,3302,0,0,3302,SETTLED
STI-000003508,STB-000010,TXN-00004382,2026-01-06,SGD,7510,0,0,7510,SETTLED
STI-000003509,STB-000154,TXN-00004383,2026-02-23,SGD,3615,0,0,3615,SETTLED
STI-000003510,STB-000081,TXN-00004384,2026-01-29,USD,1444,0,0,1444,SETTLED
STI-000003511,STB-000114,TXN-00004387,2026-02-09,USD,3740,0,0,3740,SETTLED
STI-000003512,STB-000016,TXN-00004388,2026-01-08,SGD,2285,0,0,2285,SETTLED
STI-000003513,STB-000067,TXN-00004389,2026-01-25,SGD,2990,0,0,2990,SETTLED
STI-000003514,STB-000104,TXN-00004390,2026-02-06,THB,5707,0,0,5707,SETTLED
STI-000003515,STB-000058,TXN-00004392,2026-01-22,SGD,3852,0,0,3852,SETTLED
STI-000003516,STB-000067,TXN-00004394,2026-01-25,SGD,1321,0,0,1321,SETTLED
STI-000003517,STB-000014,TXN-00004395,2026-01-07,THB,1254,0,0,1254,SETTLED
STI-000003518,STB-000048,TXN-00004397,2026-01-18,USD,685,0,685,0,SETTLED
STI-000003519,STB-000072,TXN-00004398,2026-01-26,USD,4392,0,0,4392,SETTLED
STI-000003520,STB-000056,TXN-00004399,2026-01-21,THB,2047,1034,0,1013,SETTLED
STI-000003521,STB-000004,TXN-00004400,2026-01-04,SGD,2330,0,0,2330,SETTLED
STI-000003522,STB-000167,TXN-00004401,2026-02-27,THB,18655,0,0,18655,SETTLED
STI-000003523,STB-000174,TXN-00004403,2026-03-01,USD,1005,0,0,1005,SETTLED
STI-000003524,STB-000098,TXN-00004404,2026-02-04,THB,22023,0,0,22023,SETTLED
STI-000003525,STB-000031,TXN-00004406,2026-01-13,SGD,9635,0,0,9635,SETTLED
STI-000003526,STB-000074,TXN-00004408,2026-01-27,THB,6730,1745,0,4985,SETTLED
STI-000003527,STB-000129,TXN-00004409,2026-02-14,USD,8171,0,0,8171,SETTLED
STI-000003528,STB-000107,TXN-00004410,2026-02-07,THB,1217,0,0,1217,SETTLED
STI-000003529,STB-000038,TXN-00004411,2026-01-15,THB,9035,0,0,9035,SETTLED
STI-000003530,STB-000173,TXN-00004412,2026-03-01,THB,7655,0,0,7655,SETTLED
STI-000003531,STB-000145,TXN-00004414,2026-02-20,SGD,1393,0,0,1393,SETTLED
STI-000003532,STB-000135,TXN-00004415,2026-02-16,USD,4623,0,0,4623,SETTLED
STI-000003533,STB-000003,TXN-00004416,2026-01-03,USD,7475,0,0,7475,SETTLED
STI-000003534,STB-000081,TXN-00004417,2026-01-29,USD,5928,0,0,5928,SETTLED
STI-000003535,STB-000054,TXN-00004418,2026-01-20,USD,1107,0,0,1107,SETTLED
STI-000003536,STB-000064,TXN-00004419,2026-01-24,SGD,15910,0,0,15910,SETTLED
STI-000003537,STB-000001,TXN-00004420,2026-01-03,SGD,5728,0,0,5728,SETTLED
STI-000003538,STB-000164,TXN-00004421,2026-02-26,THB,7978,0,0,7978,SETTLED
STI-000003539,STB-000072,TXN-00004423,2026-01-26,USD,3375,0,0,3375,SETTLED
STI-000003540,STB-000027,TXN-00004424,2026-01-11,USD,17315,0,0,17315,SETTLED
STI-000003541,STB-000082,TXN-00004425,2026-01-30,SGD,7153,0,0,7153,SETTLED
STI-000003542,STB-000092,TXN-00004426,2026-02-02,THB,2627,0,0,2627,SETTLED
STI-000003543,STB-000071,TXN-00004427,2026-01-26,THB,7045,0,0,7045,SETTLED
STI-000003544,STB-000109,TXN-00004428,2026-02-08,SGD,4757,0,0,4757,SETTLED
STI-000003545,STB-000144,TXN-00004431,2026-02-19,USD,969,0,969,0,SETTLED
STI-000003546,STB-000108,TXN-00004432,2026-02-07,USD,627,0,0,627,SETTLED
STI-000003547,STB-000070,TXN-00004433,2026-01-26,SGD,13184,0,0,13184,SETTLED
STI-000003548,STB-000034,TXN-00004434,2026-01-14,SGD,2480,0,0,2480,SETTLED
STI-000003549,STB-000109,TXN-00004435,2026-02-08,SGD,6919,0,0,6919,SETTLED
STI-000003550,STB-000028,TXN-00004436,2026-01-12,SGD,1547,0,1547,0,SETTLED
STI-000003551,STB-000094,TXN-00004437,2026-02-03,SGD,9488,0,0,9488,SETTLED
STI-000003552,STB-000150,TXN-00004438,2026-02-21,USD,11068,0,0,11068,SETTLED
STI-000003553,STB-000098,TXN-00004439,2026-02-04,THB,4822,0,0,4822,SETTLED
STI-000003554,STB-000064,TXN-00004441,2026-01-24,SGD,8988,0,0,8988,SETTLED
STI-000003555,STB-000046,TXN-00004442,2026-01-18,SGD,5306,0,0,5306,SETTLED
STI-000003556,STB-000047,TXN-00004443,2026-01-18,THB,23158,21739,0,1419,SETTLED
STI-000003557,STB-000021,TXN-00004444,2026-01-09,USD,11096,0,0,11096,SETTLED
STI-000003558,STB-000013,TXN-00004445,2026-01-07,SGD,2179,0,0,2179,SETTLED
STI-000003559,STB-000121,TXN-00004446,2026-02-12,SGD,8206,0,0,8206,SETTLED
STI-000003560,STB-000128,TXN-00004447,2026-02-14,THB,1944,0,0,1944,SETTLED
STI-000003561,STB-000033,TXN-00004449,2026-01-13,USD,6477,0,0,6477,SETTLED
STI-000003562,STB-000011,TXN-00004451,2026-01-06,THB,4070,0,0,4070,SETTLED
STI-000003563,STB-000178,TXN-00004452,2026-03-03,SGD,4187,0,0,4187,SETTLED
STI-000003564,STB-000105,TXN-00004454,2026-02-06,USD,7142,0,0,7142,SETTLED
STI-000003565,STB-000037,TXN-00004455,2026-01-15,SGD,2446,0,2446,0,SETTLED
STI-000003566,STB-000092,TXN-00004457,2026-02-02,THB,3345,0,0,3345,SETTLED
STI-000003567,STB-000163,TXN-00004458,2026-02-26,SGD,18966,0,0,18966,SETTLED
STI-000003568,STB-000052,TXN-00004459,2026-01-20,SGD,4378,0,0,4378,SETTLED
STI-000003569,STB-000133,TXN-00004460,2026-02-16,SGD,5623,0,0,5623,SETTLED
STI-000003570,STB-000021,TXN-00004463,2026-01-09,USD,1261,0,0,1261,SETTLED
STI-000003571,STB-000104,TXN-00004464,2026-02-06,THB,3218,0,0,3218,SETTLED
STI-000003572,STB-000146,TXN-00004465,2026-02-20,THB,18187,0,0,18187,SETTLED
STI-000003573,STB-000004,TXN-00004467,2026-01-04,SGD,2745,0,0,2745,SETTLED
STI-000003574,STB-000086,TXN-00004468,2026-01-31,THB,7644,0,0,7644,SETTLED
STI-000003575,STB-000147,TXN-00004470,2026-02-20,USD,14320,0,0,14320,SETTLED
STI-000003576,STB-000041,TXN-00004471,2026-01-16,THB,9180,0,0,9180,SETTLED
STI-000003577,STB-000060,TXN-00004473,2026-01-22,USD,2087,0,2087,0,SETTLED
STI-000003578,STB-000089,TXN-00004474,2026-02-01,THB,1646,0,1646,0,SETTLED
STI-000003579,STB-000114,TXN-00004475,2026-02-09,USD,4603,0,0,4603,SETTLED
STI-000003580,STB-000058,TXN-00004476,2026-01-22,SGD,2824,0,0,2824,SETTLED
STI-000003581,STB-000138,TXN-00004477,2026-02-17,USD,5006,0,5006,0,SETTLED
STI-000003582,STB-000153,TXN-00004478,2026-02-22,USD,7077,0,0,7077,SETTLED
STI-000003583,STB-000120,TXN-00004479,2026-02-11,USD,4562,0,0,4562,SETTLED
STI-000003584,STB-000165,TXN-00004480,2026-02-26,USD,4946,0,0,4946,SETTLED
STI-000003585,STB-000178,TXN-00004482,2026-03-03,SGD,12585,10139,0,2446,SETTLED
STI-000003586,STB-000162,TXN-00004484,2026-02-25,USD,11152,0,0,11152,SETTLED
STI-000003587,STB-000096,TXN-00004485,2026-02-03,USD,11003,9054,0,1949,SETTLED
STI-000003588,STB-000040,TXN-00004487,2026-01-16,SGD,949,0,0,949,SETTLED
STI-000003589,STB-000142,TXN-00004488,2026-02-19,SGD,8194,0,0,8194,SETTLED
STI-000003590,STB-000102,TXN-00004489,2026-02-05,USD,14287,0,0,14287,SETTLED
STI-000003591,STB-000092,TXN-00004490,2026-02-02,THB,4200,0,0,4200,SETTLED
STI-000003592,STB-000049,TXN-00004491,2026-01-19,SGD,1378,0,0,1378,SETTLED
STI-000003593,STB-000142,TXN-00004492,2026-02-19,SGD,888,0,0,888,SETTLED
STI-000003594,STB-000154,TXN-00004493,2026-02-23,SGD,15766,0,0,15766,SETTLED
STI-000003595,STB-000027,TXN-00004494,2026-01-11,USD,3888,0,0,3888,SETTLED
STI-000003596,STB-000054,TXN-00004496,2026-01-20,USD,18765,0,0,18765,SETTLED
STI-000003597,STB-000128,TXN-00004497,2026-02-14,THB,2580,0,0,2580,SETTLED
STI-000003598,STB-000084,TXN-00004498,2026-01-30,USD,3308,0,0,3308,SETTLED
STI-000003599,STB-000134,TXN-00004499,2026-02-16,THB,16018,10687,0,5331,SETTLED
STI-000003600,STB-000090,TXN-00004500,2026-02-01,USD,16311,0,0,16311,SETTLED
STI-000003601,STB-000017,TXN-00004501,2026-01-08,THB,2949,0,0,2949,SETTLED
STI-000003602,STB-000064,TXN-00004502,2026-01-24,SGD,3572,0,0,3572,SETTLED
STI-000003603,STB-000169,TXN-00004503,2026-02-28,SGD,3449,0,0,3449,SETTLED
STI-000003604,STB-000152,TXN-00004506,2026-02-22,THB,2949,0,0,2949,SETTLED
STI-000003605,STB-000033,TXN-00004507,2026-01-13,USD,12574,0,0,12574,SETTLED
STI-000003606,STB-000050,TXN-00004508,2026-01-19,THB,3751,0,0,3751,SETTLED
STI-000003607,STB-000158,TXN-00004510,2026-02-24,THB,21295,0,0,21295,SETTLED
STI-000003608,STB-000145,TXN-00004511,2026-02-20,SGD,1841,0,0,1841,SETTLED
STI-000003609,STB-000023,TXN-00004512,2026-01-10,THB,12368,0,0,12368,SETTLED
STI-000003610,STB-000048,TXN-00004514,2026-01-18,USD,10656,0,0,10656,SETTLED
STI-000003611,STB-000150,TXN-00004515,2026-02-21,USD,6821,0,0,6821,SETTLED
STI-000003612,STB-000172,TXN-00004519,2026-03-01,SGD,1308,0,0,1308,SETTLED
STI-000003613,STB-000160,TXN-00004521,2026-02-25,SGD,6797,0,0,6797,SETTLED
STI-000003614,STB-000156,TXN-00004522,2026-02-23,USD,27069,20463,0,6606,SETTLED
STI-000003615,STB-000026,TXN-00004523,2026-01-11,THB,10755,0,0,10755,SETTLED
STI-000003616,STB-000144,TXN-00004524,2026-02-19,USD,2698,0,0,2698,SETTLED
STI-000003617,STB-000159,TXN-00004525,2026-02-24,USD,2723,0,0,2723,SETTLED
STI-000003618,STB-000042,TXN-00004526,2026-01-16,USD,5204,0,5204,0,SETTLED
STI-000003619,STB-000179,TXN-00004527,2026-03-03,THB,1883,0,1883,0,SETTLED
STI-000003620,STB-000151,TXN-00004528,2026-02-22,SGD,6771,0,0,6771,SETTLED
STI-000003621,STB-000089,TXN-00004529,2026-02-01,THB,2596,0,0,2596,SETTLED
STI-000003622,STB-000028,TXN-00004531,2026-01-12,SGD,18820,0,0,18820,SETTLED
STI-000003623,STB-000037,TXN-00004532,2026-01-15,SGD,16084,0,0,16084,SETTLED
STI-000003624,STB-000150,TXN-00004533,2026-02-21,USD,10841,0,0,10841,SETTLED
STI-000003625,STB-000166,TXN-00004534,2026-02-27,SGD,2508,0,0,2508,SETTLED
STI-000003626,STB-000175,TXN-00004537,2026-03-02,SGD,2070,0,0,2070,SETTLED
STI-000003627,STB-000045,TXN-00004538,2026-01-17,USD,2301,0,0,2301,SETTLED
STI-000003628,STB-000087,TXN-00004539,2026-01-31,USD,588,0,0,588,SETTLED
STI-000003629,STB-000140,TXN-00004541,2026-02-18,THB,9430,0,0,9430,SETTLED
STI-000003630,STB-000134,TXN-00004542,2026-02-16,THB,12433,0,0,12433,SETTLED
STI-000003631,STB-000144,TXN-00004543,2026-02-19,USD,3904,0,0,3904,SETTLED
STI-000003632,STB-000160,TXN-00004544,2026-02-25,SGD,9456,0,0,9456,SETTLED
STI-000003633,STB-000034,TXN-00004545,2026-01-14,SGD,9656,0,0,9656,SETTLED
STI-000003634,STB-000047,TXN-00004547,2026-01-18,THB,3757,0,0,3757,SETTLED
STI-000003635,STB-000168,TXN-00004548,2026-02-27,USD,720,0,0,720,SETTLED
STI-000003636,STB-000016,TXN-00004550,2026-01-08,SGD,1553,0,0,1553,SETTLED
STI-000003637,STB-000046,TXN-00004551,2026-01-18,SGD,3270,0,0,3270,SETTLED
STI-000003638,STB-000066,TXN-00004552,2026-01-24,USD,902,0,0,902,SETTLED
STI-000003639,STB-000018,TXN-00004553,2026-01-08,USD,1750,0,0,1750,SETTLED
STI-000003640,STB-000155,TXN-00004554,2026-02-23,THB,6978,0,0,6978,SETTLED
STI-000003641,STB-000020,TXN-00004555,2026-01-09,THB,3592,0,0,3592,SETTLED
STI-000003642,STB-000075,TXN-00004556,2026-01-27,USD,3513,615,0,2898,SETTLED
STI-000003643,STB-000006,TXN-00004557,2026-01-04,USD,1147,0,0,1147,SETTLED
STI-000003644,STB-000140,TXN-00004558,2026-02-18,THB,1989,0,0,1989,SETTLED
STI-000003645,STB-000077,TXN-00004560,2026-01-28,THB,12559,0,0,12559,SETTLED
STI-000003646,STB-000175,TXN-00004561,2026-03-02,SGD,18906,0,0,18906,SETTLED
STI-000003647,STB-000071,TXN-00004564,2026-01-26,THB,7443,5840,0,1603,SETTLED
STI-000003648,STB-000006,TXN-00004565,2026-01-04,USD,579,0,0,579,SETTLED
STI-000003649,STB-000095,TXN-00004566,2026-02-03,THB,1188,0,0,1188,SETTLED
STI-000003650,STB-000019,TXN-00004567,2026-01-09,SGD,6109,0,0,6109,SETTLED
STI-000003651,STB-000115,TXN-00004568,2026-02-10,SGD,18873,0,0,18873,SETTLED
STI-000003652,STB-000131,TXN-00004569,2026-02-15,THB,1367,0,0,1367,SETTLED
STI-000003653,STB-000156,TXN-00004570,2026-02-23,USD,3378,0,0,3378,SETTLED
STI-000003654,STB-000175,TXN-00004571,2026-03-02,SGD,19887,0,0,19887,SETTLED
STI-000003655,STB-000020,TXN-00004573,2026-01-09,THB,4801,1691,0,3110,SETTLED
STI-000003656,STB-000069,TXN-00004575,2026-01-25,USD,3141,0,0,3141,SETTLED
STI-000003657,STB-000025,TXN-00004576,2026-01-11,SGD,10528,0,10528,0,SETTLED
STI-000003658,STB-000030,TXN-00004577,2026-01-12,USD,11041,0,0,11041,SETTLED
STI-000003659,STB-000023,TXN-00004578,2026-01-10,THB,4171,0,0,4171,SETTLED
STI-000003660,STB-000021,TXN-00004579,2026-01-09,USD,5059,0,0,5059,SETTLED
STI-000003661,STB-000176,TXN-00004580,2026-03-02,THB,7669,0,0,7669,SETTLED
STI-000003662,STB-000013,TXN-00004581,2026-01-07,SGD,9871,0,0,9871,SETTLED
STI-000003663,STB-000105,TXN-00004582,2026-02-06,USD,2377,0,0,2377,SETTLED
STI-000003664,STB-000080,TXN-00004584,2026-01-29,THB,1824,0,0,1824,SETTLED
STI-000003665,STB-000022,TXN-00004585,2026-01-10,SGD,861,0,0,861,SETTLED
STI-000003666,STB-000153,TXN-00004586,2026-02-22,USD,9291,0,0,9291,SETTLED
